#! FIELDS time phi1 phi2 phi3 psi1 psi2 psi3 opes.bias opes.work opes.rct opes.zed opes.neff opes.nker
#! SET min_phi1 -pi
#! SET max_phi1 pi
#! SET min_phi2 -pi
#! SET max_phi2 pi
#! SET min_phi3 -pi
#! SET max_phi3 pi
#! SET min_psi1 -pi
#! SET max_psi1 pi
#! SET min_psi2 -pi
#! SET max_psi2 pi
#! SET min_psi3 -pi
#! SET max_psi3 pi
 190.000000 -1.68398 -1.41125 0.897113 1.42128 0.128157 -2.28185 -50 1115.72 -47.8027 0.00797746 1 190
 191.000000 -1.4341 -2.04429 1.28554 1.6103 0.556124 -0.711915 -50 599.554 -47.8103 0.00793569 1 191
 192.000000 -1.17764 -1.75421 1.18098 0.746582 0.853861 -1.06823 -50 453.269 -47.8179 0.00789436 1 192
 193.000000 -0.982004 -2.57003 0.938828 1.15118 2.72155 -1.34577 -50 477.178 -47.8255 0.00785346 1 193
 194.000000 -1.16053 -1.94045 1.21654 -0.537744 2.34058 0.336443 -50 650.965 -47.833 0.00781298 1 194
 195.000000 -2.48522 -1.8801 0.744951 -0.877921 2.7196 -2.23697 -50 970.098 -47.8404 0.00777291 1 195
 196.000000 -1.59517 -1.55718 0.803165 1.72502 1.15561 -0.743866 -49.9091 882.213 -47.8476 0.00773325 1 196
 197.000000 -1.20044 -1.26939 1.07138 2.6003 1.14872 -0.979117 -50 427.626 -47.8549 0.007694 1 197
 198.000000 -2.18488 -1.25907 1.29669 2.27047 2.94087 -0.256695 -50 658.628 -47.8622 0.00765514 1 198
 199.000000 -3.09672 -0.750805 0.802495 2.35716 -0.10124 -1.1313 -50 867.567 -47.8694 0.00761667 1 199
 200.000000 -1.53495 -1.34073 0.954821 1.98407 0.086896 -0.315981 -50 900.248 -47.8766 0.00757859 1 200
 201.000000 -2.30219 -1.38955 0.607026 -2.46642 1.35804 -1.4495 -50 885.751 -47.8837 0.00754088 1 201
 202.000000 -0.813973 -1.10609 1.20468 0.977368 1.79204 0.0663862 -50 647.374 -47.8908 0.00750355 1 202
 203.000000 -1.69956 -2.22663 1.4086 0.393692 1.91123 -0.653607 -50 839.719 -47.8978 0.00746659 1 203
